SMILES,RT,Column,TempProgram,FlowRate,compound_name,compound_class,column_id,carrier_gas,version,dataset
Ic1ccccc1,14.2,DB-5,60-300C at 15C/min,1.2,Iodobenzene,Halogenated Aromatic,2,Helium,v3_2000,synthetic_v3_2000
Ic1ccccc1,32.74,DB-5,50-280C at 8C/min,1.0,Iodobenzene,Halogenated Aromatic,3,Helium,v3_2000,synthetic_v3_2000
Ic1ccccc1,30.79,Rtx-35,60-280C at 10C/min,1.0,Iodobenzene,Halogenated Aromatic,16,Helium,v3_2000,synthetic_v3_2000
Ic1ccccc1,14.87,DB-5,60-300C at 15C/min,1.2,Iodobenzene,Halogenated Aromatic,2,Helium,v3_2000,synthetic_v3_2000
Ic1ccccc1,32.14,DB-WAX,60-250C at 10C/min,1.0,Iodobenzene,Halogenated Aromatic,10,Helium,v3_2000,synthetic_v3_2000
Ic1ccccc1,28.03,Rtx-5,60-280C at 10C/min,1.0,Iodobenzene,Halogenated Aromatic,6,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,17.2,DB-624,40-250C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,17,Nitrogen,v3_2000,synthetic_v3_2000
Fc1ccccc1,13.51,Rtx-1,60-280C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,13,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,14.51,HP-5MS,60-280C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,4,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,14.08,ZB-5,60-280C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,7,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,17.11,DB-624,40-250C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,17,Nitrogen,v3_2000,synthetic_v3_2000
Fc1ccccc1,7.89,DB-1,50-300C at 15C/min,1.2,Fluorobenzene,Halogenated Aromatic,9,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,14.04,HP-5MS,60-280C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,4,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,6.16,DB-VRX,40-260C at 15C/min,1.5,Fluorobenzene,Halogenated Aromatic,19,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,15.6,DB-5,60-280C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,1,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,19.94,DB-WAX,60-250C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,10,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,13.42,HP-5MS,60-280C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,4,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,7.83,DB-1,50-300C at 15C/min,1.2,Fluorobenzene,Halogenated Aromatic,9,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,13.29,Rtx-1,60-280C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,13,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,15.99,DB-35,60-280C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,14,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,18.93,DB-WAX,60-250C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,10,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,14.18,Rtx-5,60-280C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,6,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,15.17,Rtx-35,60-280C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,16,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,13.85,Rtx-5,60-280C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,6,Helium,v3_2000,synthetic_v3_2000
Fc1ccccc1,16.43,DB-624,40-250C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,17,Nitrogen,v3_2000,synthetic_v3_2000
Fc1ccccc1,17.88,DB-WAX,60-250C at 10C/min,1.0,Fluorobenzene,Halogenated Aromatic,10,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,14.86,DB-1,60-280C at 10C/min,1.0,Chloroform,Halogenated Alkane,8,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,23.33,DB-WAX,40-240C at 8C/min,1.0,Chloroform,Halogenated Alkane,11,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,16.67,Rtx-624,40-250C at 10C/min,1.0,Chloroform,Halogenated Alkane,18,Nitrogen,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,18.33,DB-5,50-280C at 8C/min,1.0,Chloroform,Halogenated Alkane,3,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,14.47,DB-5,60-280C at 10C/min,1.0,Chloroform,Halogenated Alkane,1,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,25.54,DB-WAX,40-240C at 8C/min,1.0,Chloroform,Halogenated Alkane,11,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,16.06,Rtx-35,60-280C at 10C/min,1.0,Chloroform,Halogenated Alkane,16,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,19.12,Rtx-624,40-250C at 10C/min,1.0,Chloroform,Halogenated Alkane,18,Nitrogen,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,16.68,Rtx-35,60-280C at 10C/min,1.0,Chloroform,Halogenated Alkane,16,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,20.26,DB-WAX,60-250C at 10C/min,1.0,Chloroform,Halogenated Alkane,10,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,17.9,Rtx-624,40-250C at 10C/min,1.0,Chloroform,Halogenated Alkane,18,Nitrogen,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,15.87,Rtx-5,60-280C at 10C/min,1.0,Chloroform,Halogenated Alkane,6,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,6.56,DB-VRX,40-260C at 15C/min,1.5,Chloroform,Halogenated Alkane,19,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,15.0,HP-5MS,60-280C at 10C/min,1.0,Chloroform,Halogenated Alkane,4,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,13.89,Rtx-1,60-280C at 10C/min,1.0,Chloroform,Halogenated Alkane,13,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,17.56,DB-35,60-280C at 10C/min,1.0,Chloroform,Halogenated Alkane,14,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,20.04,DB-5,50-280C at 8C/min,1.0,Chloroform,Halogenated Alkane,3,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,19.39,DB-WAX,60-250C at 10C/min,1.0,Chloroform,Halogenated Alkane,10,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,13.95,Rtx-5,60-280C at 10C/min,1.0,Chloroform,Halogenated Alkane,6,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)Cl,15.24,DB-5,60-280C at 10C/min,1.0,Chloroform,Halogenated Alkane,1,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,19.01,ZB-5,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,7,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,33.2,DB-WAX,40-240C at 8C/min,1.0,Carbon tetrachloride,Halogenated Alkane,11,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,19.11,HP-5MS,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,4,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,22.95,DB-17,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,15,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,17.65,DB-5,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,1,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,24.44,DB-5,50-280C at 8C/min,1.0,Carbon tetrachloride,Halogenated Alkane,3,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,20.85,DB-35,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,14,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,19.36,Rtx-5,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,6,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,23.18,Rtx-624,40-250C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,18,Nitrogen,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,19.33,DB-5,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,1,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,19.8,Rtx-5,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,6,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,18.67,Rtx-5,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,6,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,21.73,Rtx-35,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,16,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,17.0,HP-5MS,40-300C at 12C/min,1.0,Carbon tetrachloride,Halogenated Alkane,5,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,21.43,DB-624,40-250C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,17,Nitrogen,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,24.0,DB-WAX,60-250C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,10,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,22.2,Rtx-624,40-250C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,18,Nitrogen,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,18.16,ZB-5,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,7,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,23.44,DB-5,50-280C at 8C/min,1.0,Carbon tetrachloride,Halogenated Alkane,3,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)(Cl)Cl,19.19,Rtx-1,60-280C at 10C/min,1.0,Carbon tetrachloride,Halogenated Alkane,13,Helium,v3_2000,synthetic_v3_2000
ClCCl,5.64,DB-1,50-300C at 15C/min,1.2,Dichloromethane,Halogenated Alkane,9,Helium,v3_2000,synthetic_v3_2000
ClCCl,9.63,HP-5MS,40-300C at 12C/min,1.0,Dichloromethane,Halogenated Alkane,5,Helium,v3_2000,synthetic_v3_2000
ClCCl,13.62,DB-WAX,60-250C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,10,Helium,v3_2000,synthetic_v3_2000
ClCCl,13.02,DB-624,40-250C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,17,Nitrogen,v3_2000,synthetic_v3_2000
ClCCl,9.7,SPB-1,60-280C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,12,Helium,v3_2000,synthetic_v3_2000
ClCCl,11.52,Rtx-35,60-280C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,16,Helium,v3_2000,synthetic_v3_2000
ClCCl,13.35,DB-5,50-280C at 8C/min,1.0,Dichloromethane,Halogenated Alkane,3,Helium,v3_2000,synthetic_v3_2000
ClCCl,5.18,DB-1,50-300C at 15C/min,1.2,Dichloromethane,Halogenated Alkane,9,Helium,v3_2000,synthetic_v3_2000
ClCCl,11.35,DB-17,60-280C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,15,Helium,v3_2000,synthetic_v3_2000
ClCCl,9.12,HP-5MS,40-300C at 12C/min,1.0,Dichloromethane,Halogenated Alkane,5,Helium,v3_2000,synthetic_v3_2000
ClCCl,10.02,Rtx-1,60-280C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,13,Helium,v3_2000,synthetic_v3_2000
ClCCl,11.34,DB-35,60-280C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,14,Helium,v3_2000,synthetic_v3_2000
ClCCl,10.23,BPX5,60-280C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,20,Helium,v3_2000,synthetic_v3_2000
ClCCl,11.79,DB-17,60-280C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,15,Helium,v3_2000,synthetic_v3_2000
ClCCl,11.75,Rtx-35,60-280C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,16,Helium,v3_2000,synthetic_v3_2000
ClCCl,10.32,Rtx-1,60-280C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,13,Helium,v3_2000,synthetic_v3_2000
ClCCl,11.42,DB-624,40-250C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,17,Nitrogen,v3_2000,synthetic_v3_2000
ClCCl,10.81,DB-1,60-280C at 10C/min,1.0,Dichloromethane,Halogenated Alkane,8,Helium,v3_2000,synthetic_v3_2000
ClCCl,6.3,DB-5,60-300C at 15C/min,1.2,Dichloromethane,Halogenated Alkane,2,Helium,v3_2000,synthetic_v3_2000
ClCCl,7.82,HP-5MS,40-300C at 12C/min,1.0,Dichloromethane,Halogenated Alkane,5,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,22.9,DB-WAX,60-250C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,10,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,15.86,DB-1,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,8,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,19.46,DB-17,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,15,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,20.37,DB-WAX,60-250C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,10,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,16.64,DB-5,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,1,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,20.22,Rtx-624,40-250C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,18,Nitrogen,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,10.61,DB-5,60-300C at 15C/min,1.2,Trichloroethylene,Halogenated Alkene,2,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,7.44,DB-VRX,40-260C at 15C/min,1.5,Trichloroethylene,Halogenated Alkene,19,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,17.22,Rtx-1,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,13,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,17.73,DB-5,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,1,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,9.52,DB-5,60-300C at 15C/min,1.2,Trichloroethylene,Halogenated Alkene,2,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,20.21,Rtx-35,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,16,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,19.79,DB-17,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,15,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,16.36,Rtx-1,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,13,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,18.53,Rtx-35,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,16,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,21.51,DB-624,40-250C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,17,Nitrogen,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,17.82,ZB-5,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,7,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,19.64,DB-624,40-250C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,17,Nitrogen,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,15.78,ZB-5,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,7,Helium,v3_2000,synthetic_v3_2000
ClC=C(Cl)Cl,15.88,Rtx-1,60-280C at 10C/min,1.0,Trichloroethylene,Halogenated Alkene,13,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,11.41,DB-5,60-300C at 15C/min,1.2,Tetrachloroethylene,Halogenated Alkene,2,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,11.3,DB-1,50-300C at 15C/min,1.2,Tetrachloroethylene,Halogenated Alkene,9,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,21.33,Rtx-1,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,13,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,23.76,DB-17,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,15,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,24.0,DB-5,50-280C at 8C/min,1.0,Tetrachloroethylene,Halogenated Alkene,3,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,35.49,DB-WAX,40-240C at 8C/min,1.0,Tetrachloroethylene,Halogenated Alkene,11,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,22.56,DB-35,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,14,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,18.93,DB-1,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,8,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,24.63,Rtx-624,40-250C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,18,Nitrogen,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,9.8,DB-VRX,40-260C at 15C/min,1.5,Tetrachloroethylene,Halogenated Alkene,19,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,22.6,Rtx-35,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,16,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,10.47,DB-5,60-300C at 15C/min,1.2,Tetrachloroethylene,Halogenated Alkene,2,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,21.03,DB-1,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,8,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,22.54,Rtx-5,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,6,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,20.78,SPB-1,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,12,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,22.98,DB-17,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,15,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,19.92,DB-1,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,8,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,21.18,HP-5MS,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,4,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,25.09,DB-17,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,15,Helium,v3_2000,synthetic_v3_2000
ClC(Cl)=C(Cl)Cl,21.89,BPX5,60-280C at 10C/min,1.0,Tetrachloroethylene,Halogenated Alkene,20,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,20.59,DB-17,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,15,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,20.56,Rtx-35,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,16,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,18.12,HP-5MS,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,4,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,16.82,DB-1,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,8,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,10.06,DB-1,50-300C at 15C/min,1.2,Nitrobenzene,Nitro Compound,9,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,15.34,HP-5MS,40-300C at 12C/min,1.0,Nitrobenzene,Nitro Compound,5,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,19.09,Rtx-35,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,16,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,15.56,Rtx-1,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,13,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,16.57,ZB-5,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,7,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,18.25,BPX5,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,20,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,20.26,DB-624,40-250C at 10C/min,1.0,Nitrobenzene,Nitro Compound,17,Nitrogen,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,20.69,DB-5,50-280C at 8C/min,1.0,Nitrobenzene,Nitro Compound,3,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,13.98,HP-5MS,40-300C at 12C/min,1.0,Nitrobenzene,Nitro Compound,5,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,7.86,DB-VRX,40-260C at 15C/min,1.5,Nitrobenzene,Nitro Compound,19,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,17.27,SPB-1,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,12,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,17.3,ZB-5,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,7,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,8.57,DB-1,50-300C at 15C/min,1.2,Nitrobenzene,Nitro Compound,9,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,17.46,Rtx-5,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,6,Helium,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,21.15,DB-624,40-250C at 10C/min,1.0,Nitrobenzene,Nitro Compound,17,Nitrogen,v3_2000,synthetic_v3_2000
[O-][N+](=O)c1ccccc1,18.72,Rtx-35,60-280C at 10C/min,1.0,Nitrobenzene,Nitro Compound,16,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],18.66,SPB-1,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,12,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],8.99,DB-VRX,40-260C at 15C/min,1.5,2-Nitrotoluene,Nitro Compound,19,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],23.93,Rtx-624,40-250C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,18,Nitrogen,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],23.97,DB-624,40-250C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,17,Nitrogen,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],18.68,Rtx-5,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,6,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],22.7,DB-17,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,15,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],23.9,DB-5,50-280C at 8C/min,1.0,2-Nitrotoluene,Nitro Compound,3,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],17.86,Rtx-5,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,6,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],23.45,DB-5,50-280C at 8C/min,1.0,2-Nitrotoluene,Nitro Compound,3,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],17.79,DB-5,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,1,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],19.23,Rtx-1,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,13,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],21.61,DB-35,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,14,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],18.01,Rtx-1,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,13,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],20.67,HP-5MS,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,4,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],19.37,ZB-5,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,7,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],23.29,DB-WAX,60-250C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,10,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],18.88,ZB-5,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,7,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],24.01,DB-17,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,15,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],21.45,DB-17,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,15,Helium,v3_2000,synthetic_v3_2000
Cc1ccccc1[N+](=O)[O-],19.57,HP-5MS,60-280C at 10C/min,1.0,2-Nitrotoluene,Nitro Compound,4,Helium,v3_2000,synthetic_v3_2000
Cc1cccc(c1)[N+](=O)[O-],18.16,DB-1,60-280C at 10C/min,1.0,3-Nitrotoluene,Nitro Compound,8,Helium,v3_2000,synthetic_v3_2000
Cc1cccc(c1)[N+](=O)[O-],31.3,DB-WAX,40-240C at 8C/min,1.0,3-Nitrotoluene,Nitro Compound,11,Helium,v3_2000,synthetic_v3_2000
Cc1cccc(c1)[N+](=O)[O-],19.07,DB-5,60-280C at 10C/min,1.0,3-Nitrotoluene,Nitro Compound,1,Helium,v3_2000,synthetic_v3_2000
Cc1cccc(c1)[N+](=O)[O-],18.79,Rtx-5,60-280C at 10C/min,1.0,3-Nitrotoluene,Nitro Compound,6,Helium,v3_2000,synthetic_v3_2000
